iter	Logloss
186	0.6093760322
187	0.6093284527
188	0.6092616458
189	0.6091784665
190	0.6091041009
191	0.608980142
192	0.6089182442
193	0.6088540357
194	0.6087709157
195	0.6086373012
196	0.6085585496
197	0.6084882352
198	0.6084199444
199	0.6083556457
200	0.6082908922
201	0.6081989339
202	0.6081123959
203	0.6080322135
204	0.6079665379
205	0.607923649
206	0.6078679187
207	0.6078151532
208	0.6077447216
209	0.6076717965
210	0.6076037113
211	0.6075262443
212	0.60741558
213	0.6073236558
214	0.6072543929
215	0.6071863636
216	0.6071452658
217	0.607070028
218	0.6069635346
219	0.6068605531
220	0.6067727852
221	0.6067035846
222	0.6065445555
223	0.6064671546
224	0.6063536301
225	0.6062679193
226	0.6061915624
227	0.6060809147
228	0.6060167014
229	0.6059229778
230	0.6058444849
231	0.605754223
232	0.6056805427
233	0.6056095585
234	0.6055266897
235	0.6054792717
236	0.605436505
237	0.6053623492
238	0.6052835947
239	0.6051958957
240	0.6051105786
241	0.6049560928
242	0.6048695027
243	0.6047549232
244	0.604672808
245	0.6046000358
246	0.6045023555
247	0.6044392978
248	0.604328331
249	0.6042590897
250	0.6041839749
251	0.6040825219
252	0.6040162247
253	0.6039225982
254	0.6038572057
255	0.603796836
256	0.6037024377
257	0.6036340075
258	0.6034864541
259	0.6034509002
260	0.6033892456
261	0.603282381
262	0.6031912738
263	0.6030817807
264	0.6029798751
265	0.6029194318
266	0.6028300198
267	0.6026936203
268	0.6026183077
269	0.6025512563
270	0.6024600052
271	0.6023890711
272	0.6023381414
273	0.6022535916
274	0.6021758324
275	0.6021012589
276	0.6020381631
277	0.6019574764
278	0.6018585128
279	0.6017859004
280	0.60171479
281	0.6016443173
282	0.6015534762
283	0.6014997668
284	0.6014178103
285	0.601328862
286	0.6012565425
287	0.6011489258
288	0.6010564645
289	0.6009976179
290	0.6009211825
291	0.6008530547
292	0.6007971427
293	0.6006939487
294	0.6006202556
295	0.6005589796
296	0.6004696304
297	0.6003879893
298	0.6003441475
299	0.6002756567
300	0.6002408164
301	0.6001704023
302	0.6001099385
303	0.6000110451
304	0.5999039563
305	0.5998080881
306	0.5997129099
307	0.5996375957
308	0.5995248377
309	0.5994300682
310	0.5993670565
311	0.5992594156
312	0.5992089244
313	0.5991248177
314	0.599041408
315	0.5989652009
316	0.5989290275
317	0.5988657506
318	0.5988107452
319	0.5987335649
320	0.5986699048
321	0.5985925691
322	0.5985186313
323	0.5984097454
324	0.5983069513
325	0.5982606466
326	0.5981981414
327	0.5981258108
328	0.5980365582
329	0.5979590114
330	0.597903677
331	0.597841653
332	0.5977657358
333	0.5976828911
334	0.5976002845
335	0.5975416087
336	0.5974326942
337	0.5973599316
338	0.5972887455
339	0.5972003449
340	0.5971625147
341	0.597086925
342	0.5970299137
343	0.5969655992
344	0.5968766323
345	0.5967926627
346	0.5967491675
347	0.5966905962
348	0.596631295
349	0.5965693304
350	0.5965153554
351	0.5964851408
352	0.5964325914
353	0.5963663242
354	0.5962668353
355	0.5961927317
356	0.5961211159
357	0.5960414718
358	0.5959617246
359	0.595897356
360	0.5958318387
361	0.5957772093
362	0.5956910648
363	0.5956453879
364	0.5955622587
365	0.5954862997
366	0.5954053084
367	0.5953187895
368	0.5952575933
369	0.5952067137
370	0.5951381896
371	0.5950741829
372	0.5950143619
373	0.5949363947
374	0.5948716814
375	0.5948216947
376	0.5947581631
377	0.5947183236
378	0.5946788856
379	0.5945935402
380	0.5945315775
381	0.5944643188
382	0.5944070777
383	0.5943776239
384	0.5943442424
385	0.5942652422
386	0.5942159739
387	0.5941731129
388	0.5941111421
389	0.5940633314
390	0.5939934038
391	0.5939204904
392	0.5938950899
393	0.5938255547
394	0.5937764851
395	0.5937228187
396	0.5936926441
397	0.5935939815
398	0.5935401337
399	0.5935036058
400	0.5934539204
401	0.5933833095
402	0.5933041468
403	0.5932545694
404	0.593193048
405	0.593169677
406	0.5931058067
407	0.5930453277
408	0.5930238166
409	0.5929623435
410	0.5929458798
411	0.5929043007
412	0.5928611119
413	0.5927979297
414	0.5927235425
415	0.5926597523
416	0.5925917272
417	0.5924741097
418	0.5923798924
419	0.5923174196
420	0.592226019
421	0.5921539464
422	0.5920823059
423	0.5919951622
424	0.591924802
425	0.5918569314
426	0.591821487
427	0.5917554103
428	0.5917068529
429	0.5916435312
430	0.5915937771
431	0.5914970678
432	0.5914376797
433	0.5913981272
434	0.5913063286
435	0.5912657518
436	0.5911803143
437	0.5911464766
438	0.5911002457
439	0.591030659
440	0.590961405
441	0.5909049291
442	0.5908443766
443	0.5907683522
444	0.5907249453
445	0.590676158
446	0.5906050482
447	0.5905374578
448	0.5904559991
449	0.5904013805
450	0.5903114245
451	0.5902819318
452	0.5901902924
453	0.5901427769
454	0.5900787709
455	0.5900277124
456	0.5899662222
457	0.5899269363
458	0.5898600715
459	0.5897814006
460	0.589736467
461	0.5896780423
462	0.5896325955
463	0.5895719957
464	0.589533353
465	0.589478599
466	0.5894436607
467	0.5894094686
468	0.5893503158
469	0.5893104931
470	0.5892409323
471	0.5891972664
472	0.589134317
473	0.5890991542
474	0.5890334158
475	0.5889939262
476	0.5889353283
477	0.588880663
478	0.5888267052
479	0.5887767787
480	0.5887213535
481	0.5886835007
482	0.5886289729
483	0.58861006
484	0.5885739666
485	0.5885171582
486	0.5884707622
487	0.5884311007
488	0.5883863268
489	0.5883162877
490	0.5882298329
491	0.5881452878
492	0.5880892248
493	0.5880362733
494	0.587990273
495	0.5879510799
496	0.5878696396
497	0.5877712083
498	0.5877311482
499	0.5876759226
500	0.5875855939
501	0.5875650903
502	0.5875328235
503	0.587490072
504	0.5874135101
505	0.5873780338
506	0.587344011
507	0.5872768251
508	0.5872129038
509	0.5871764058
510	0.5871099187
511	0.5870210115
512	0.5869832019
513	0.5869401554
514	0.5868666134
515	0.5867612492
516	0.586689986
517	0.5866323197
518	0.5865975288
519	0.5865373463
520	0.5864980651
521	0.5864467437
522	0.5864176789
523	0.5863333686
524	0.5862677173
525	0.586173428
526	0.5861544099
527	0.5861121646
528	0.5860277026
529	0.5859376627
530	0.5859219677
531	0.5858581208
532	0.5858082212
533	0.5857609743
534	0.5857077209
535	0.5856359292
536	0.5855813767
537	0.5855365834
538	0.5854663859
539	0.5854081972
540	0.5853706883
541	0.5853523997
542	0.5853131142
543	0.5852509951
544	0.585179777
545	0.5851453173
546	0.5850614694
547	0.5850293495
548	0.5849905434
549	0.5849629223
550	0.5849182377
551	0.5848634199
552	0.5847702177
553	0.5847298116
554	0.5846898555
555	0.5846123237
556	0.5845668104
557	0.5845231638
558	0.584485265
559	0.5844413501
560	0.5843974943
561	0.5843572279
562	0.58431469
563	0.5842624987
564	0.5842340841
565	0.5841666522
566	0.584105586
567	0.5840143794
568	0.5839454959
569	0.5839004864
570	0.5838755657
571	0.5838620993
572	0.5838041637
573	0.5837338583
574	0.5836684922
575	0.5836215696
576	0.5835596783
577	0.5834934658
578	0.5834420403
579	0.5833697492
580	0.5832962153
581	0.5832449887
582	0.5832164949
583	0.5831323286
584	0.5830814906
585	0.5830127927
586	0.5829738816
587	0.5829152756
588	0.5828578752
589	0.5827934475
590	0.5827284626
591	0.5826364961
592	0.5825878526
593	0.5825341598
594	0.5825014847
595	0.5824618698
596	0.5824045686
597	0.582338666
598	0.5822802677
599	0.5822120133
600	0.5821669611
601	0.5821523098
602	0.5820734769
603	0.5819929779
604	0.5819592557
605	0.5819136242
606	0.5818378437
607	0.5818024889
608	0.5817439861
609	0.5817037342
610	0.5816062501
611	0.5815915614
612	0.5815272186
613	0.5814968277
614	0.5814681453
615	0.5814160683
616	0.5813884587
617	0.5813451394
618	0.5813084493
619	0.5812543917
620	0.5812052285
621	0.5811431729
622	0.5811172002
623	0.581046314
624	0.5810119116
625	0.5809564949
626	0.5809184265
627	0.5808462213
628	0.5808062209
629	0.5807663066
630	0.5807220754
631	0.5806404148
632	0.5806170443
633	0.5805560044
634	0.5805282035
635	0.5804872601
636	0.5804116436
637	0.5803461133
638	0.5802964063
639	0.5802234204
640	0.5801863314
641	0.5801279989
642	0.5800773108
643	0.5800490734
644	0.5800158435
645	0.579951538
646	0.5798836377
647	0.5798712287
648	0.5798096399
649	0.5797811666
650	0.5797245946
651	0.5796454064
652	0.5796079901
653	0.5795409223
654	0.5795291201
655	0.5794823223
656	0.5794729834
657	0.5794347955
658	0.5793881346
659	0.5793620061
660	0.5793067322
661	0.5792373877
662	0.5791755209
663	0.5791345053
664	0.5791041564
665	0.5790664249
666	0.5790451075
667	0.579010399
668	0.5789210991
669	0.5788852095
670	0.5788531752
671	0.578811718
672	0.5787700079
673	0.5787182003
674	0.5786490903
675	0.5786009603
676	0.5785226587
677	0.5784580483
678	0.5784238289
679	0.5783771816
680	0.5783034434
681	0.5782676478
682	0.578224975
683	0.5781913468
684	0.5781107465
685	0.5780672452
686	0.578041594
687	0.5779848452
688	0.5779388863
689	0.5779137797
690	0.5778587628
691	0.577818269
692	0.5777560134
693	0.5777439797
694	0.5776671734
695	0.5776132081
696	0.5775745103
697	0.5775108569
698	0.5774851303
699	0.5774321752
700	0.5773747467
701	0.5773338431
702	0.5772841518
703	0.577272619
704	0.5772065298
705	0.5771697678
706	0.5771189221
707	0.5770493214
708	0.5769744503
709	0.5769323619
710	0.5769188593
711	0.5768565342
712	0.5768215438
713	0.5767711796
714	0.5766944731
715	0.5766386475
716	0.5766125695
717	0.5765814384
718	0.5765454792
719	0.576492835
720	0.5764621193
721	0.5763858132
722	0.5763395249
723	0.5762973583
724	0.5762713442
725	0.576207745
726	0.5761976758
727	0.5761759942
728	0.5761059013
729	0.5760597976
730	0.5760308675
731	0.5760021266
732	0.5759588507
733	0.5759018683
734	0.5758673895
735	0.5758578245
736	0.5758288248
737	0.5757865439
738	0.5757531536
739	0.5757432934
740	0.5757009388
741	0.5756855424
742	0.5756432169
743	0.5755829147
744	0.5755637445
745	0.575516145
746	0.5754934357
747	0.5754144684
748	0.5753692568
749	0.5753323168
750	0.5752702263
751	0.5752007367
752	0.5751055234
753	0.5750750472
754	0.5750540312
755	0.5750339818
756	0.5749933813
757	0.5749710853
758	0.5748895108
759	0.5748810226
760	0.5748318129
761	0.5747881528
762	0.5747394087
763	0.574727775
764	0.5746744027
765	0.5746370699
766	0.5745904601
767	0.574565938
768	0.5745163629
769	0.5744891566
770	0.5744280569
771	0.5744073263
772	0.5743823734
773	0.5742983021
774	0.5742727181
775	0.5742593783
776	0.5742282552
777	0.5741934374
778	0.5741356994
779	0.5740867431
780	0.5740484558
781	0.5740099649
782	0.5739600137
783	0.5739237698
784	0.573858454
785	0.5738306381
786	0.5738116391
787	0.5737744724
788	0.57373134
789	0.5737087615
790	0.5736758144
791	0.5736700035
792	0.5736140785
793	0.5735802557
794	0.5735469053
795	0.5734662247
796	0.5734086222
797	0.573386633
798	0.5733624578
799	0.5733503657
800	0.5733072297
801	0.5733016551
802	0.5732362448
803	0.5731518548
804	0.5731208399
805	0.5730810438
806	0.5730429354
807	0.5730008484
808	0.5729547911
809	0.5729180638
810	0.5728771795
811	0.5728207816
812	0.5727609053
813	0.5727000807
814	0.572652327
815	0.5726054878
816	0.5725970954
817	0.5725303751
818	0.572470827
819	0.5724139737
820	0.5723751185
821	0.5723484744
822	0.5723080726
823	0.5722611823
824	0.5722048431
825	0.5721667698
826	0.5721001843
827	0.5720428411
828	0.5719798086
829	0.5719499702
830	0.5719001434
831	0.5718418968
832	0.5718113245
833	0.5717656937
834	0.5717172461
835	0.5716582968
836	0.571602188
837	0.5715340715
838	0.571512546
839	0.5714941102
840	0.571444075
841	0.5714130864
842	0.5713381383
843	0.5712995801
844	0.5712687724
845	0.5712608098
846	0.5712126206
847	0.5712071256
848	0.5711804328
849	0.5711500397
850	0.5710947141
851	0.5710694733
852	0.5710074994
853	0.5709822453
854	0.5709568692
855	0.5709316842
856	0.5708795871
857	0.5708532253
858	0.5707960072
859	0.5707755605
860	0.570736441
861	0.5707001819
862	0.5706924386
863	0.5706478355
864	0.5705923915
865	0.5705404366
866	0.5705245989
867	0.570504591
868	0.5704590711
869	0.5704143575
870	0.5703833851
871	0.5703623482
872	0.570332639
873	0.5703067401
874	0.5702947774
875	0.5702209701
876	0.5701879784
877	0.5701636869
878	0.5701270006
879	0.5700765565
880	0.5700254377
881	0.5699906655
882	0.5699723285
883	0.5699272334
884	0.5698964843
885	0.5698701479
886	0.5698420281
887	0.5698041779
888	0.5697770045
889	0.5697372836
890	0.5697318008
891	0.5696818451
892	0.5696239309
893	0.5695836438
894	0.5695539023
895	0.5695082175
896	0.5694490987
897	0.5694298223
898	0.5693945755
899	0.5693875936
900	0.5693129203
901	0.5692368813
902	0.5691958211
903	0.5691557394
904	0.569129254
905	0.5690915107
906	0.5690473802
907	0.5690348276
908	0.5689960608
909	0.5689561311
910	0.5689246851
911	0.568872513
912	0.568817833
913	0.5687393928
914	0.5686953856
915	0.5686539844
916	0.5685966965
917	0.5685583005
918	0.5685300974
919	0.5684781517
920	0.5684491171
921	0.5684160559
922	0.5683625475
923	0.5683167182
924	0.5682720501
925	0.5682204391
926	0.5682151156
927	0.5681786157
928	0.5681741368
929	0.5681388653
930	0.568091056
931	0.568020643
932	0.568016345
933	0.5679287787
934	0.5678926018
935	0.5678610984
936	0.5678416906
937	0.567806983
938	0.5677542695
939	0.5677304534
940	0.567684965
941	0.5676602527
942	0.5676537441
943	0.5676480122
944	0.5676309151
945	0.5675927065
946	0.5675771627
947	0.5675207849
948	0.5674768251
949	0.5674338468
950	0.5674011015
951	0.5673572846
952	0.5673290425
953	0.5672674655
954	0.5672384396
955	0.5671880495
956	0.5671669171
957	0.5670786117
958	0.5670199486
959	0.5669881129
960	0.5669329908
961	0.5669173147
962	0.5668677548
963	0.5668279856
964	0.5667862755
965	0.5667552925
966	0.5667399167
967	0.566680172
968	0.566656718
969	0.5666084476
970	0.566575281
971	0.5665711633
972	0.5665184886
973	0.5664651845
974	0.5664141227
975	0.5663727998
976	0.5663115428
977	0.5662499731
978	0.5661981672
979	0.5661018648
980	0.5660680178
981	0.5660392748
982	0.5659850405
983	0.5659440954
984	0.5659030662
985	0.5658503015
986	0.565814289
987	0.5657569528
988	0.5657227789
989	0.5657167684
990	0.5657128667
991	0.5656954818
992	0.5656894218
993	0.5656559292
994	0.565618464
995	0.5655884759
996	0.5655335318
997	0.5654916476
998	0.565453322
999	0.5653838284
